DT_GERACAO;HH_GERACAO;ANO_ELEICAO;SG_UF;CD_MUNICIPIO;NM_MUNICIPIO;CD_MUN_SIT_BIOMETRIA;DS_MUN_SIT_BIOMETRIA;NR_ZONA;CD_GENERO;DS_GENERO;CD_ESTADO_CIVIL;DS_ESTADO_CIVIL;CD_FAIXA_ETARIA;DS_FAIXA_ETARIA;CD_GRAU_ESCOLARIDADE;DS_GRAU_ESCOLARIDADE;QT_ELEITORES_PERFIL;QT_ELEITORES_BIOMETRIA;QT_ELEITORES_DEFICIENCIA;QT_ELEITORES_INC_NM_SOCIAL
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9599;95 a 99 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;23;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9599;95 a 99 anos                  ;5;ENSINO MÉDIO INCOMPLETO;3;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9599;95 a 99 anos                  ;6;ENSINO MÉDIO COMPLETO;18;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9599;95 a 99 anos                  ;7;SUPERIOR INCOMPLETO;2;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9599;95 a 99 anos                  ;8;SUPERIOR COMPLETO;38;5;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;1;ANALFABETO;2;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;2;LÊ E ESCREVE;7;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;3;ENSINO FUNDAMENTAL INCOMPLETO;11;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;4;ENSINO FUNDAMENTAL COMPLETO;5;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;5;ENSINO MÉDIO INCOMPLETO;2;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;6;ENSINO MÉDIO COMPLETO;3;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;3;CASADO;9999;100 anos ou mais              ;8;SUPERIOR COMPLETO;6;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;3539;35 a 39 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;3539;35 a 39 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;3539;35 a 39 anos                  ;6;ENSINO MÉDIO COMPLETO;2;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;3539;35 a 39 anos                  ;7;SUPERIOR INCOMPLETO;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;3539;35 a 39 anos                  ;8;SUPERIOR COMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4044;40 a 44 anos                  ;1;ANALFABETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4044;40 a 44 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4044;40 a 44 anos                  ;6;ENSINO MÉDIO COMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4044;40 a 44 anos                  ;7;SUPERIOR INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4044;40 a 44 anos                  ;8;SUPERIOR COMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4549;45 a 49 anos                  ;1;ANALFABETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4549;45 a 49 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4549;45 a 49 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4549;45 a 49 anos                  ;6;ENSINO MÉDIO COMPLETO;5;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4549;45 a 49 anos                  ;7;SUPERIOR INCOMPLETO;2;2;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;4549;45 a 49 anos                  ;8;SUPERIOR COMPLETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;1;ANALFABETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;2;LÊ E ESCREVE;2;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;10;9;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;5;ENSINO MÉDIO INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;6;ENSINO MÉDIO COMPLETO;11;11;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;7;SUPERIOR INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5054;50 a 54 anos                  ;8;SUPERIOR COMPLETO;12;12;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5559;55 a 59 anos                  ;1;ANALFABETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5559;55 a 59 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;8;8;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5559;55 a 59 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;6;6;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5559;55 a 59 anos                  ;6;ENSINO MÉDIO COMPLETO;18;18;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;127;2;MASCULINO;5;VIÚVO;5559;55 a 59 anos                  ;7;SUPERIOR INCOMPLETO;4;4;0;0
;;;;;;;;;;;;;;;;;;;;
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;1;ANALFABETO;14;7;6;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;119;89;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;87;73;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;5;ENSINO MÉDIO INCOMPLETO;348;180;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;6;ENSINO MÉDIO COMPLETO;1069;922;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;7;SUPERIOR INCOMPLETO;160;148;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3034;30 a 34 anos                  ;8;SUPERIOR COMPLETO;403;398;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;1;ANALFABETO;13;8;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;2;LÊ E ESCREVE;5;4;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;190;152;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;94;74;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;5;ENSINO MÉDIO INCOMPLETO;232;133;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;6;ENSINO MÉDIO COMPLETO;800;692;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;7;SUPERIOR INCOMPLETO;82;78;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;3539;35 a 39 anos                  ;8;SUPERIOR COMPLETO;295;287;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;1;ANALFABETO;20;14;4;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;2;LÊ E ESCREVE;11;11;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;275;208;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;100;75;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;5;ENSINO MÉDIO INCOMPLETO;146;73;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;6;ENSINO MÉDIO COMPLETO;519;467;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;7;SUPERIOR INCOMPLETO;40;36;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4044;40 a 44 anos                  ;8;SUPERIOR COMPLETO;204;198;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;1;ANALFABETO;19;13;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;2;LÊ E ESCREVE;15;13;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;308;255;3;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;92;78;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;5;ENSINO MÉDIO INCOMPLETO;73;53;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;6;ENSINO MÉDIO COMPLETO;351;334;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;7;SUPERIOR INCOMPLETO;19;18;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;4549;45 a 49 anos                  ;8;SUPERIOR COMPLETO;120;119;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;1;ANALFABETO;33;21;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;2;LÊ E ESCREVE;16;13;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;241;215;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;96;88;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;5;ENSINO MÉDIO INCOMPLETO;67;54;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;6;ENSINO MÉDIO COMPLETO;244;236;3;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;7;SUPERIOR INCOMPLETO;15;14;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5054;50 a 54 anos                  ;8;SUPERIOR COMPLETO;105;101;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;1;ANALFABETO;42;26;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;2;LÊ E ESCREVE;25;24;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;180;161;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;73;65;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;5;ENSINO MÉDIO INCOMPLETO;38;36;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;6;ENSINO MÉDIO COMPLETO;176;169;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;7;SUPERIOR INCOMPLETO;15;13;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;5559;55 a 59 anos                  ;8;SUPERIOR COMPLETO;81;80;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;1;ANALFABETO;38;26;5;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;2;LÊ E ESCREVE;27;23;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;141;125;3;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;49;47;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;5;ENSINO MÉDIO INCOMPLETO;28;27;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;6;ENSINO MÉDIO COMPLETO;97;92;3;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;7;SUPERIOR INCOMPLETO;8;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6064;60 a 64 anos                  ;8;SUPERIOR COMPLETO;75;73;3;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;1;ANALFABETO;23;15;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;2;LÊ E ESCREVE;14;14;0;0
;;;;;;;;;;;;;;;;;;;;
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;110;102;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;33;30;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;5;ENSINO MÉDIO INCOMPLETO;11;9;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;6;ENSINO MÉDIO COMPLETO;56;56;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;7;SUPERIOR INCOMPLETO;8;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;6569;65 a 69 anos                  ;8;SUPERIOR COMPLETO;30;29;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;1;ANALFABETO;22;8;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;2;LÊ E ESCREVE;18;10;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;76;53;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;22;17;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;5;ENSINO MÉDIO INCOMPLETO;8;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;6;ENSINO MÉDIO COMPLETO;27;23;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;7;SUPERIOR INCOMPLETO;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7074;70 a 74 anos                  ;8;SUPERIOR COMPLETO;20;17;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;1;ANALFABETO;13;5;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;2;LÊ E ESCREVE;13;5;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;46;16;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;12;7;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;5;ENSINO MÉDIO INCOMPLETO;3;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;6;ENSINO MÉDIO COMPLETO;10;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;7579;75 a 79 anos                  ;8;SUPERIOR COMPLETO;9;5;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;1;SOLTEIRO;8084;80 a 84 anos                  ;1;ANALFABETO;10;0;1;0
